_D:	0	199	0	"B->T_0->1"	"Seq_0"	2	34	0.375361	0	0	0	0	0	0.884801	0.0312791	0.0499009	0	0.552815	0.86433	0	0	0	0	0	0.0601529	0.166659	0	0.0419639	0.0247633	0.754601	0	0	0.859204	2.50899e-06	0	0.688159	0	0	0.818789	0.95	1.55421e-07	1.80583e-09	4.7502e-10	0.525973	0.224758	0.823039	1.81588e-07	0.95	0.000579762	0.355082	6.36639e-11	2.83509e-18	1.52067e-08	0.105515	0.717103	0.106997	0.0729354	6.87783e-07	8.32679e-10	0.0792897	0.00467227	0.0552823	0.0860269	0.583795	5.81186e-05	0.865441	2.33715e-06	0.0920351	0.0569115
_D:	0	199	1	"T->X_1->3"	"Seq_0"	2	42	0.271924	0	0	2.82963e-06	1.72045e-06	0.00165737	0.0628133	0	0.0168669	0.00118443	1.27191e-06	0.81962	0.0385198	0	0	0	0.0185709	0.187893	0.823995	0.86453	0	0	0	0	0	0	0.488037	0.00838024	0.311339	0.00293574	0.908934	0.0650112	0.095	1.55421e-08	1.80583e-10	4.7502e-11	0.937398	0.0537549	0.132205	1.81588e-08	0.647815	0.864388	0.0355082	6.36639e-12	2.83509e-19	1.52067e-09	0.0105515	0.131863	0.177358	0.00729354	0.041964	0.0247633	0.76253	0.000467227	0.00552823	0.867807	0.058382	5.81186e-06	0.774703	2.33715e-07	0.00920351	0.82448
_D:	0	199	2	"X->X_3->2"	"Seq_0"	2	41	0.325758	0	0.741135	0	0.0500818	0	0.565306	0.000538929	0	1.67974e-05	0.869411	0.440786	0	0	0.0157879	0	0	0.00332238	0.827694	0.642178	0	0	0	0.501073	0.00241558	0.518544	0	1.53908e-05	0.0610635	0.000936574	0.860996	8.12712e-07	0.0095	2.83118e-06	1.72047e-06	0.00165737	0.156553	0.00537549	0.0300874	0.00118443	0.0647828	0.906059	0.0420706	6.36639e-13	2.83509e-20	1.52067e-10	0.0196261	0.20108	0.841731	0.865259	0.0041964	0.00247633	0.076253	4.67227e-05	0.000552823	0.0867807	0.493875	0.00838082	0.388809	0.00293576	0.909855	0.147459
_D:	0	199	3	"X->T_2->2"	"Seq_0"	2	40	0.326384	0	0.755779	0	0.000142109	0	0.687309	2.28771e-07	0	0.000592933	0.892778	0.58377	0	0	0.0158413	3.94894e-07	0	0.000250687	0.581194	0.400276	3.69155e-07	0	0	0.108159	0.00299137	0.0862036	0	0	0.481483	0	0.887797	0	0.742085	2.83118e-07	0.0500819	0.000165737	0.580962	0.00107648	0.00300874	0.00013524	0.875889	0.531392	0.00420706	6.36639e-14	0.0157879	1.52067e-11	0.00196261	0.0234303	0.911867	0.728704	0.00041964	0.000247633	0.0076253	0.501077	0.00247086	0.527222	0.0493875	0.000853473	0.0999444	0.00123015	0.95	0.0147467
_D:	0	199	4	"T->T_2->2"	"Seq_0"	2	43	0.427039	0	0	0	0.00259705	0.0498506	0.0113296	0	0.0427219	0.6352	0	0.879959	0.0220302	0	0	0	0.00624964	0.0156352	0.841483	0.813059	0	0	0	0	0	0	0.0032016	0.0111497	0.395004	0.0118342	0.851703	0.00403898	0.829987	2.83118e-08	0.0051503	1.65737e-05	0.745405	0.000107877	0.000300874	0.000606457	0.95	0.63691	0.000420706	6.36639e-15	0.01742	3.94895e-07	0.000196261	0.00259372	0.672381	0.473146	4.23331e-05	2.47633e-05	0.00076253	0.158266	0.00323846	0.138926	0.00493875	8.53473e-05	0.491477	0.000123015	0.95	0.00147467
_D:	0	199	5	"T->V_2->4"	"Seq_0"	2	38	0.314576	0	0	0	0.085279	0.0033806	2.81647e-05	0	0.00431572	0.461974	0	0.892443	0.0263421	0	0	0	0.00871768	0.0891108	0.841328	0.814745	0	0	0	0	8.39165e-07	0	0.014979	0.625036	0.00106788	0.419636	0.705886	0.121434	0.0829987	2.83118e-09	0.00311208	0.0498522	0.0858701	1.07877e-05	0.042752	0.63526	0.095	0.94365	0.0220722	6.36639e-16	0.001742	3.94895e-08	0.00626927	0.0158946	0.908721	0.860374	4.23331e-06	2.47633e-06	7.6253e-05	0.0158266	0.000323846	0.0138926	0.00369547	0.0111583	0.444151	0.0118465	0.946703	0.00418645
_D:	0	199	6	"V->V_4->5"	"Seq_0"	2	41	0.329732	0	0.0144825	0	1.59253e-07	0	0.677445	0	0.32391	0.000333232	0.508301	0.00349605	0	5.66922e-05	0	0.163663	0.918567	0.404892	0.350203	0.817717	0.0602363	0	0.891095	0	0	0	0	0	0	0	0	0	0.00829987	2.83118e-10	0.0855902	0.00836582	0.00861517	1.07877e-06	0.00859093	0.5255	0.0095	0.95	0.0285493	6.36639e-17	0.0001742	3.94895e-09	0.0093446	0.0907003	0.9322	0.900782	4.23331e-07	2.47633e-07	7.6253e-06	0.00158266	3.32237e-05	0.00138926	0.0153486	0.626152	0.045483	0.420821	0.800556	0.121853
_D:	0	199	7	"V->E_5->0"	"Seq_0"	2	41	0	0	0	0.000487509	0	0	0.764338	0	0.235057	0.000369876	0.279582	4.2424e-05	0	0	0	0.00417031	0.906501	0.732219	0.538915	0.802269	0.000146035	0	0.898387	0	0	0	3.14951e-06	0	0	0	0	0	0.0153125	2.83118e-11	0.00855918	0.000836582	0.678306	1.07877e-07	0.324769	0.0528832	0.509251	0.098496	0.00285493	5.66922e-05	1.74201e-05	0.163663	0.919501	0.413962	0.443423	0.907795	0.0602364	2.47633e-08	0.891096	0.000158266	3.32237e-06	0.000138926	0.00153486	0.0626152	0.0045483	0.0420821	0.0800556	0.0121853
_D:	0	199	8	"B->P_0->2"	"Seq_1"	2	35	0.348535	0	0	0	0	0	0.829484	0.0939291	0.000228682	0	0.211118	0.872676	0.00252953	0	0	0	0	0.0118585	0.0143878	0	0.043716	0.000375022	0.826876	0	0	0.896507	4.4795e-06	0	0.592634	0	0	0.839467	0.00153125	0.000487509	0.000855918	8.36582e-05	0.832168	1.07877e-08	0.267534	0.0056582	0.330507	0.00989203	0.000285493	5.66922e-06	1.74201e-06	0.0205366	0.95	0.773616	0.583257	0.893048	0.00616967	2.47633e-09	0.95	1.58266e-05	3.32237e-07	1.38926e-05	0.000156635	0.00626152	0.00045483	0.00420821	0.00800556	0.00121853
_D:	0	199	9	"P->T_2->2"	"Seq_1"	2	32	0.343543	0	0.000137335	0.850528	0	6.18544e-05	0	0	0.85226	0	0.0920799	1.33264e-07	2.98488e-07	0.00252523	0	0.681927	0	0.000512972	0.148719	4.59987e-08	0.645224	0	0	0.0101135	0	0.0525028	0	0.222329	0	0	0.822599	0.868532	0.000153125	4.87509e-05	8.55918e-05	8.36582e-06	0.912701	0.0939291	0.0269821	0.00056582	0.244168	0.873665	0.00255808	5.66922e-07	1.74201e-07	0.00205366	0.095	0.0892201	0.0727135	0.0893048	0.044333	0.000375022	0.921876	1.58266e-06	3.32237e-08	0.896508	2.0143e-05	0.000626152	0.592679	0.000420821	0.000800556	0.839588
