_D:	0	199	0	"B->P_0->2"	"Seq_0"	2	30	0.288893	0	0	0	0.00870846	0	0	0	0	0.000862322	0.824114	0.0546632	0.497942	0.783542	0.776256	0	0.630293	0	0	0.0241335	0.0797277	0.824807	0.00075096	0	0	0.753738	6.16604e-05	0	0.757182	0.757194	0	0.16155	0.087556	0.00173478	0.00688507	0.94166	5.24595e-09	0.95	0.000818864	0.0095	1.95105e-06	7.15765e-06	0.002636	0.95	0.0973701	6.40568e-05	0.072934	0.95	8.28624e-06	8.9639e-05	0.0095	0.357071	1.2292e-06	0.0710495	0.462783	0.719252	0.00109431	3.90163e-05	0.0586402	0.0658828	3.08988e-05	5.57905e-07
_D:	0	199	1	"P->T_2->2"	"Seq_0"	2	32	0.380292	0	0	0.621808	0.815785	0.125613	5.23483e-06	0	1.20286e-05	0.683042	0	0.291018	0.494004	0.905507	0	0	0	0.00775418	0.0123272	0.882368	0.539503	0	0.07344	3.01038e-05	5.65353e-06	0	0	0.184509	0.27486	0	0.44426	0	0.0087556	0.000173478	0.00939697	0.094166	5.24595e-10	0.095	8.18864e-05	0.00181232	0.824115	0.0546639	0.498205	0.878542	0.785993	6.40568e-06	0.637587	0.095	8.28624e-07	0.0241424	0.0806777	0.860514	0.000751083	0.00710495	0.0462783	0.825663	0.000171091	3.90163e-06	0.763046	0.763782	3.08988e-06	0.16155
_D:	0	199	2	"T->T_2->2"	"Seq_0"	2	35	0.485592	0	0	0.000420411	0.0900992	0.00566915	0	0	0.528291	0.876734	0	0	0.0240813	0	0.767664	0.00942576	8.27423e-07	0.764328	0	0	0.888404	0.589968	0	0	0.669852	0	0.491874	0	0	0	0.0690804	0	0.00087556	0.621826	0.816725	0.13503	5.23488e-06	0.0095	2.02173e-05	0.683224	0.0824115	0.296485	0.543825	0.95	0.0785993	6.40568e-07	0.0637587	0.0172542	0.0123273	0.884783	0.547571	0.0860514	0.0735151	0.000740599	0.00463348	0.0825663	1.71092e-05	0.184509	0.351165	0.0763782	0.44426	0.016155
_D:	0	199	3	"T->V_2->4"	"Seq_0"	2	37	0.258872	0	0	0.404866	0.663633	0.425481	0	9.49892e-05	0.0174135	0.871039	0	0	0.233695	0.000323613	0.788325	0.000279611	0	0.837902	0	0	0.8629	0.110825	0	0	2.6532e-05	0	0.0513241	0	0	0	1.70419e-05	0.000330122	8.7556e-05	0.062603	0.171772	0.0191721	5.23488e-07	0.00095	0.528293	0.945056	0.00824115	0.0296485	0.0784638	0.095	0.775524	0.00942582	0.0063767	0.766053	0.00123273	0.0884783	0.943161	0.598573	0.00735151	7.40599e-05	0.670315	0.00825663	0.491876	0.0184509	0.0351165	0.00763782	0.113506	0.0016155
_D:	0	199	4	"V->P_4->3"	"Seq_0"	2	33	0	0	0.0295378	0	0	0.863528	0	0.878479	0	0	0	0	2.3431e-06	0.888573	0.258594	0	0.257867	0.846415	0	0	0	0.739359	0	0.154568	0.589161	0.366797	0	0	0.602467	0.389672	0	0	8.7556e-06	0.411126	0.680811	0.427398	5.23488e-08	0.000189989	0.0702429	0.95	0.000824115	0.00296485	0.241541	0.00982361	0.865878	0.00122219	0.00063767	0.914508	0.000123273	0.00884783	0.95	0.170682	0.000735151	7.40599e-06	0.0670581	0.000825663	0.100512	0.00184509	0.00351165	0.000763782	0.0113677	0.000491672
_D:	0	199	5	"P->S_3->5"	"Seq_0"	2	37	0	0	0	0.0637175	0.776389	0.64364	0.0126853	0	0	0.812489	4.46496e-07	0.0147359	0.210623	0.903104	0	0	0	0.00679865	0.00303367	0.866421	0.358059	0	0.0497335	0	0	0	0	0.574476	0.0251163	0	0.0149479	0	0.0295387	0.0411126	0.0680811	0.906267	5.23488e-09	0.878498	0.00702429	0.095	8.24115e-05	0.000296485	0.0241565	0.889555	0.345182	0.000122219	0.257931	0.937866	1.23273e-05	0.000884783	0.095	0.756427	7.35151e-05	0.154569	0.595866	0.36688	0.0100512	0.000184509	0.602819	0.389748	0.00113677	4.91672e-05
_D:	0	199	6	"S->E_5->0"	"Seq_0"	2	34	0	0	0.000587254	0	0.873976	0.686677	0	0.657609	0.0843859	0.000780936	0.7928	0	0.452584	0.00100173	0	0	0	0.000687375	0	0.847222	0.821861	0.00303932	0	0	0.817614	0	0	0	0	0.68615	0	0	0.00295387	0.0678288	0.783197	0.734267	0.0126853	0.0878498	0.000702429	0.821989	8.68764e-06	0.0147656	0.213038	0.95	0.0345182	1.22219e-05	0.0257931	0.100585	0.00303491	0.866509	0.367559	0.0756427	0.0497409	0.0154569	0.0595866	0.036688	0.00100512	0.574494	0.0853981	0.0389748	0.0150615	4.91672e-06
_D:	0	199	7	"B->T_0->1"	"Seq_1"	2	35	0.264631	0	0	0.000467526	0.293267	0	0	0	0	0.000491116	0.329169	0.0566412	0.0546392	0.754415	0.850712	0	0.167019	0	0	0.181502	0.812616	0.885506	1.56679e-05	0	0	0.642391	0	0	0.793374	0.181395	0	0.00813366	0.000882641	0.00678288	0.95	0.760104	0.00126853	0.666393	0.0844561	0.0829798	0.792801	0.00147656	0.473888	0.0960017	0.00345182	1.22219e-06	0.00257931	0.0107459	0.000303491	0.933873	0.858617	0.0106036	0.00497409	0.00154569	0.823573	0.0036688	0.000100512	0.0574494	0.00853981	0.690048	0.00150615	4.91672e-07
_D:	0	199	8	"T->X_1->3"	"Seq_1"	2	39	0.362799	0	0	0.021912	0.409912	2.94975e-06	0	1.16683e-05	0.741985	0.879016	0	0	0.13318	1.94886e-05	0.638799	0.223233	0.000844275	0.861187	0	0	0.859125	0.122019	0	0	0.332856	1.70369e-07	0.279183	0	0	0	0.00698025	0	8.82641e-05	0.00114581	0.388267	0.0760104	0.000126853	0.0666393	0.00844561	0.0087891	0.408449	0.0567889	0.102028	0.764015	0.851057	1.22219e-07	0.167277	0.00107459	3.03491e-05	0.274889	0.898478	0.886567	0.000513077	0.000154569	0.0823573	0.642758	1.00512e-05	0.00574494	0.794228	0.2504	0.000150615	0.00813371
_D:	0	199	9	"X->X_3->2"	"Seq_1"	2	40	0.409589	0	0	0	0.000768798	0	0.000798898	0.876832	0	6.86933e-06	0.654801	0	0.00871297	0.896684	0	0.0690783	0.0481494	0.0322137	0	0.7945	0	0.722255	0	0.418202	0	0.632912	0	0	0.0515045	0.0230371	0.00541233	0	8.82641e-06	0.0220266	0.448738	0.00760399	1.26853e-05	0.0066756	0.74283	0.879895	0.0408449	0.00567889	0.143383	0.076421	0.723905	0.223233	0.0175719	0.861295	3.03491e-06	0.027489	0.948973	0.210675	5.13077e-05	1.54569e-05	0.341092	0.064276	0.279184	0.000574494	0.0794228	0.02504	0.00699531	0.000813371
_D:	0	199	10	"X->V_2->4"	"Seq_1"	2	32	0.6869	0	0	0	0	0	0.421318	0.882875	0	0.28103	0.84545	0	0.00536902	0.84207	0	0.768969	0.0484942	0.0111935	0	0.693525	0	0.597003	0	0.33799	0	0.669249	0	0.00668138	0.00059525	9.00596e-07	0.476444	0	8.82641e-07	0.00220266	0.0456426	0.000760399	0.000800167	0.8775	0.074283	0.0879964	0.658886	0.000567889	0.0230513	0.904326	0.0723905	0.0914016	0.0499066	0.118343	3.03491e-07	0.797249	0.0948973	0.743323	5.13077e-06	0.418204	0.0341092	0.639339	0.0279184	5.74494e-05	0.0594468	0.0255411	0.00611186	8.13371e-05
